Time_String,Elapsed_Sec,Ign1_X,Ign1_Y,Ign2_X,Ign2_Y,Ign3_X,Ign3_Y
18:09:20.00,387.0,525852.368,3378037.589,525986.506,3377744.301,,
18:09:21.00,388.0,525851.161,3378036.655,525984.691,3377744.189,,
18:09:22.00,389.0,525850.434,3378035.314,525982.923,3377743.632,,
18:09:23.00,390.0,525849.871,3378033.898,525981.093,3377743.326,,
18:09:24.00,391.0,525849.170,3378032.546,525979.292,3377742.879,,
18:09:25.00,392.0,525848.342,3378031.267,525977.589,3377742.224,,
18:09:26.00,393.0,525847.301,3378030.176,525976.121,3377741.088,,
18:09:27.00,394.0,525845.971,3378029.487,525974.683,3377739.917,,
18:09:28.00,395.0,525844.504,3378029.078,525973.332,3377738.646,,
18:09:29.00,396.0,525843.066,3378028.576,525972.040,3377737.315,,
18:09:30.00,397.0,525841.614,3378028.121,525970.548,3377736.212,,
18:09:31.00,398.0,525840.180,3378027.617,525968.850,3377735.482,,
18:09:32.00,399.0,525838.691,3378027.280,525967.044,3377735.086,,
18:09:33.00,400.0,525837.215,3378026.913,525965.205,3377735.036,,
18:09:34.00,401.0,525835.832,3378026.270,525963.413,3377735.451,526634.592,3377877.814
18:09:35.00,402.0,525834.549,3378025.443,525961.637,3377735.977,526633.520,3377877.026
18:09:36.00,403.0,525833.187,3378024.758,525959.799,3377736.220,526632.447,3377876.238
18:09:37.00,404.0,525831.825,3378024.070,525957.953,3377736.393,526631.374,3377875.450
18:09:38.00,405.0,525830.494,3378023.329,525956.110,3377736.178,526630.302,3377874.663
18:09:39.00,406.0,525829.242,3378022.456,525954.311,3377735.743,526629.229,3377873.875
18:09:40.00,407.0,525828.012,3378021.553,525952.654,3377734.916,526628.157,3377873.087
18:09:41.00,408.0,525826.759,3378020.684,525951.117,3377733.876,526627.084,3377872.299
18:09:42.00,409.0,525825.463,3378019.878,525949.484,3377732.996,526626.011,3377871.511
18:09:43.00,410.0,525824.120,3378019.172,525947.991,3377731.899,526624.939,3377870.723
18:09:44.00,411.0,525822.631,3378018.849,525946.292,3377731.174,526623.866,3377869.935
18:09:45.00,412.0,525821.105,3378018.845,525944.556,3377730.526,526622.794,3377869.147
18:09:46.00,413.0,525819.579,3378018.841,525942.921,3377729.649,526621.721,3377868.359
18:09:47.00,414.0,525818.072,3378018.634,525941.234,3377728.875,526620.648,3377867.571
18:09:48.00,415.0,525816.628,3378018.195,525939.484,3377728.270,526619.576,3377866.783
18:09:49.00,416.0,525815.270,3378017.505,525937.841,3377727.457,526618.503,3377865.995
18:09:50.00,417.0,525813.805,3378017.078,525936.348,3377726.360,526617.431,3377865.207
18:09:51.00,418.0,525812.319,3378016.736,525934.948,3377725.142,526616.358,3377864.419
18:09:52.00,419.0,525810.951,3378016.117,525933.465,3377724.034,526615.285,3377863.631
18:09:53.00,420.0,525809.621,3378015.376,525931.945,3377722.975,526614.213,3377862.843
18:09:54.00,421.0,525808.237,3378014.733,525930.461,3377721.868,526613.140,3377862.055
18:09:55.00,422.0,525806.858,3378014.080,525928.850,3377720.948,526612.068,3377861.267
18:09:56.00,423.0,525805.510,3378013.367,525927.156,3377720.191,526610.995,3377860.479
18:09:57.00,424.0,525804.227,3378012.540,525925.607,3377719.177,526609.922,3377859.691
18:09:58.00,425.0,525802.846,3378011.893,525923.990,3377718.271,526608.850,3377858.903
18:09:59.00,426.0,525801.415,3378011.366,525922.247,3377717.656,526607.777,3377858.115
18:10:00.00,427.0,525799.937,3378010.996,525920.449,3377717.200,526606.705,3377857.327
18:10:01.00,428.0,525798.442,3378010.693,525918.716,3377716.548,526605.632,3377856.539
18:10:02.00,429.0,525796.938,3378010.438,525917.145,3377715.575,526604.559,3377855.751
18:10:03.00,430.0,525795.420,3378010.288,525915.679,3377714.439,526603.487,3377854.963
18:10:04.00,431.0,525793.894,3378010.284,525914.191,3377713.332,526602.414,3377854.175
18:10:05.00,432.0,525792.400,3378010.056,525912.644,3377712.308,526601.342,3377853.387
18:10:06.00,433.0,525790.945,3378009.601,525911.076,3377711.315,526600.269,3377852.599
18:10:07.00,434.0,525789.522,3378009.049,525909.522,3377710.302,526599.196,3377851.811
18:10:08.00,435.0,525788.164,3378008.357,525907.939,3377709.363,526598.124,3377851.023
18:10:09.00,436.0,525786.782,3378007.712,525906.170,3377708.801,526597.051,3377850.235
18:10:10.00,437.0,525785.384,3378007.102,525904.392,3377708.276,526595.979,3377849.448
18:10:11.00,438.0,525783.991,3378006.482,525902.570,3377707.943,526594.906,3377848.660
18:10:12.00,439.0,525782.551,3378005.976,525900.720,3377707.821,526593.833,3377847.872
18:10:13.00,440.0,525781.124,3378005.444,525898.886,3377707.661,526592.761,3377847.084
18:10:14.00,441.0,525779.605,3378005.294,525897.130,3377707.077,526591.688,3377846.296
18:10:15.00,442.0,525778.081,3378005.260,525895.473,3377706.246,526590.616,3377845.508
18:10:16.00,443.0,525776.555,3378005.256,525894.013,3377705.106,526589.543,3377844.720
18:10:17.00,444.0,525775.036,3378005.131,525892.773,3377703.732,526588.470,3377843.932
18:10:18.00,445.0,525773.536,3378004.865,525891.393,3377702.970,526587.398,3377843.144
18:10:19.00,446.0,525772.046,3378004.534,525889.750,3377702.172,526586.325,3377842.356
18:10:20.00,447.0,525770.584,3378004.108,525888.326,3377700.987,526585.253,3377841.568
18:10:21.00,448.0,525769.254,3378003.399,525886.794,3377699.942,526584.180,3377840.780
18:10:22.00,449.0,525768.018,3378002.513,525885.351,3377698.776,526583.107,3377839.992
18:10:23.00,450.0,525766.713,3378001.724,525883.856,3377697.682,526582.035,3377839.204
18:10:24.00,451.0,525765.461,3378000.852,525882.220,3377696.809,526580.962,3377838.416
18:10:25.00,452.0,525764.065,3378000.240,525880.606,3377695.892,526579.890,3377837.628
18:10:26.00,453.0,525762.675,3377999.612,525878.972,3377695.013,526578.817,3377836.840
18:10:27.00,454.0,525761.291,3377998.968,525877.435,3377693.972,526577.744,3377836.052
18:10:28.00,455.0,525759.869,3377998.437,525875.919,3377692.902,526576.672,3377835.264
18:10:29.00,456.0,525758.397,3377998.043,525874.387,3377691.857,526575.599,3377834.476
18:10:30.00,457.0,525756.963,3377997.522,525872.846,3377690.826,526574.526,3377833.688
18:10:31.00,458.0,525755.558,3377996.928,525871.427,3377689.635,526573.454,3377832.900
18:10:32.00,459.0,525754.070,3377996.595,525870.153,3377688.287,526572.381,3377832.112
18:10:33.00,460.0,525752.559,3377996.396,525868.918,3377686.903,526571.309,3377831.324
18:10:34.00,461.0,525751.041,3377996.233,525867.555,3377685.653,526570.236,3377830.536
18:10:35.00,462.0,525749.584,3377995.855,525866.013,3377684.622,526569.163,3377829.748
18:10:36.00,463.0,525748.230,3377995.157,525864.400,3377683.705,526568.091,3377828.960
18:10:37.00,464.0,525746.942,3377994.340,525862.733,3377683.056,526567.018,3377828.172
18:10:38.00,465.0,525745.622,3377993.574,525860.947,3377683.557,526565.946,3377827.384
18:10:39.00,466.0,525744.338,3377992.749,525859.505,3377684.663,526564.873,3377826.596
18:10:40.00,467.0,525743.167,3377991.775,525857.723,3377684.645,526563.800,3377825.808
18:10:41.00,468.0,525742.030,3377990.758,525855.964,3377684.064,526562.728,3377825.020
18:10:42.00,469.0,525740.841,3377989.805,525854.196,3377683.500,526561.655,3377824.233
18:10:43.00,470.0,525739.583,3377988.941,525852.449,3377682.875,526560.583,3377823.445
18:10:44.00,471.0,525738.285,3377988.161,525850.673,3377682.338,526559.510,3377822.657
18:10:45.00,472.0,525736.767,3377987.998,525849.077,3377681.424,526558.437,3377821.869
18:10:46.00,473.0,525735.279,3377987.667,525847.505,3377680.438,526557.365,3377821.081
18:10:47.00,474.0,525733.846,3377987.149,525845.809,3377679.719,526556.292,3377820.293
18:10:48.00,475.0,525732.408,3377986.638,525844.041,3377679.159,526555.195,3377819.539
18:10:49.00,476.0,525731.055,3377985.946,525842.311,3377678.489,526554.087,3377818.803
18:10:50.00,477.0,525729.691,3377985.267,525840.673,3377677.631,526552.978,3377818.066
18:10:51.00,478.0,525728.318,3377984.612,525839.024,3377676.818,526551.870,3377817.330
18:10:52.00,479.0,525727.063,3377983.751,525837.264,3377676.237,526550.761,3377816.593
18:10:53.00,480.0,525725.976,3377982.681,525835.646,3377675.371,526549.653,3377815.856
18:10:54.00,481.0,525724.843,3377981.658,525834.283,3377674.112,526548.544,3377815.120
18:10:55.00,482.0,525723.966,3377980.419,525832.874,3377672.919,526547.436,3377814.383
18:10:56.00,483.0,525723.184,3377979.108,525831.257,3377672.017,526546.327,3377813.647
18:10:57.00,484.0,525722.468,3377977.762,525829.574,3377671.234,526545.219,3377812.910
18:10:58.00,485.0,525721.810,3377976.386,525827.982,3377670.295,526544.110,3377812.173
18:10:59.00,486.0,525721.152,3377975.009,525826.459,3377669.234,526543.002,3377811.437
18:11:00.00,487.0,525720.451,3377973.653,525824.962,3377668.138,526541.893,3377810.700
18:11:01.00,488.0,525719.851,3377972.253,525823.428,3377667.102,526540.785,3377809.964
18:11:02.00,489.0,525719.479,3377970.785,525821.761,3377666.299,526539.676,3377809.227
18:11:03.00,490.0,525719.788,3377969.342,525819.995,3377665.750,526538.568,3377808.491
18:11:04.00,491.0,525720.429,3377967.957,525818.182,3377665.358,526537.459,3377807.754
18:11:05.00,492.0,525720.904,3377966.531,525816.597,3377664.491,526536.351,3377807.017
18:11:06.00,493.0,525720.979,3377965.015,525815.173,3377663.302,526535.242,3377806.281
18:11:07.00,494.0,525720.688,3377963.517,525813.583,3377662.388,526534.134,3377805.544
18:11:08.00,495.0,525720.214,3377962.068,525811.832,3377661.779,526533.025,3377804.808
18:11:09.00,496.0,525719.307,3377960.841,525810.050,3377661.260,526531.917,3377804.071
18:11:10.00,497.0,525718.069,3377959.954,525808.269,3377660.741,526530.808,3377803.334
18:11:11.00,498.0,525716.652,3377959.463,525806.533,3377660.086,526529.699,3377802.598
18:11:12.00,499.0,525715.213,3377959.630,525804.886,3377659.250,526528.591,3377801.861
18:11:13.00,500.0,525713.819,3377960.250,525803.336,3377658.231,526527.482,3377801.125
18:11:14.00,501.0,525712.401,3377960.806,525801.813,3377657.170,526526.374,3377800.388
18:11:15.00,502.0,525710.902,3377961.091,525800.338,3377656.050,526525.265,3377799.652
18:11:16.00,503.0,525709.403,3377961.376,525798.962,3377654.806,526524.157,3377798.915
18:11:17.00,504.0,525707.893,3377961.431,525797.469,3377653.704,526523.048,3377798.178
18:11:18.00,505.0,525706.383,3377961.241,525795.948,3377652.640,526521.940,3377797.442
18:11:19.00,506.0,525704.918,3377960.815,525794.385,3377651.640,526520.831,3377796.705
18:11:20.00,507.0,525703.504,3377960.243,525792.738,3377650.790,526519.723,3377795.969
18:11:21.00,508.0,525702.130,3377959.583,525791.068,3377649.981,526518.614,3377795.232
18:11:22.00,509.0,525700.774,3377958.883,525789.361,3377649.261,526517.506,3377794.495
18:11:23.00,510.0,525699.436,3377958.150,525787.629,3377648.596,526516.397,3377793.759
18:11:24.00,511.0,525698.206,3377957.259,525785.932,3377647.845,526515.289,3377793.022
18:11:25.00,512.0,525697.084,3377956.226,525784.202,3377647.174,526514.180,3377792.286
18:11:26.00,513.0,525695.925,3377955.246,525782.529,3377646.370,526513.072,3377791.549
18:11:27.00,514.0,525694.642,3377954.419,525780.779,3377645.762,526511.963,3377790.813
18:11:28.00,515.0,525693.377,3377953.569,525779.279,3377644.702,526510.855,3377790.076
18:11:29.00,516.0,525692.211,3377952.584,525777.945,3377643.417,526509.746,3377789.339
18:11:30.00,517.0,525691.204,3377951.450,525776.602,3377642.138,526508.638,3377788.603
18:11:31.00,518.0,525690.324,3377950.204,525775.155,3377640.980,526507.529,3377787.866
18:11:32.00,519.0,525689.472,3377948.940,525773.550,3377641.211,526506.421,3377787.130
18:11:33.00,520.0,525688.534,3377947.741,525771.752,3377640.946,526505.312,3377786.393
18:11:34.00,521.0,525687.282,3377946.869,525770.475,3377639.628,526504.204,3377785.656
18:11:35.00,522.0,525685.954,3377946.121,525768.946,3377638.583,526503.095,3377784.920
18:11:36.00,523.0,525684.588,3377945.442,525767.398,3377637.561,526501.987,3377784.183
18:11:37.00,524.0,525683.197,3377944.815,525765.951,3377636.415,526500.878,3377783.447
18:11:38.00,525.0,525681.788,3377944.230,525764.612,3377635.163,526499.769,3377782.710
18:11:39.00,526.0,525680.334,3377943.768,525763.080,3377634.123,526498.661,3377781.973
18:11:40.00,527.0,525678.825,3377943.566,525761.594,3377633.013,526497.552,3377781.237
18:11:41.00,528.0,525677.309,3377943.640,525759.917,3377632.257,526496.444,3377780.500
18:11:42.00,529.0,525675.831,3377943.997,525758.105,3377631.888,526495.335,3377779.764
18:11:43.00,530.0,525674.375,3377944.452,525756.343,3377631.307,526494.227,3377779.027
18:11:44.00,531.0,525672.910,3377944.873,525754.649,3377630.550,526493.118,3377778.291
18:11:45.00,532.0,525671.416,3377945.184,525752.976,3377629.747,526492.010,3377777.554
18:11:46.00,533.0,525669.928,3377945.524,525751.306,3377628.938,526490.901,3377776.817
18:11:47.00,534.0,525668.413,3377945.354,525749.673,3377628.059,526489.793,3377776.081
18:11:48.00,535.0,525666.955,3377944.912,525748.068,3377627.127,526488.684,3377775.344
18:11:49.00,536.0,525665.598,3377944.231,525746.597,3377626.011,526487.576,3377774.608
18:11:50.00,537.0,525664.306,3377943.418,525744.978,3377625.252,526486.467,3377773.871
18:11:51.00,538.0,525662.982,3377942.664,525743.211,3377624.716,526485.359,3377773.134
18:11:52.00,539.0,525661.598,3377942.034,525741.614,3377623.801,526484.250,3377772.398
18:11:53.00,540.0,525660.140,3377941.586,525740.164,3377622.645,526483.142,3377771.661
18:11:54.00,541.0,525658.656,3377941.232,525738.804,3377621.383,526482.033,3377770.925
18:11:55.00,542.0,525657.215,3377940.729,525737.411,3377620.157,526480.925,3377770.188
18:11:56.00,543.0,525655.828,3377940.094,525736.081,3377618.863,526479.816,3377769.452
18:11:57.00,544.0,525654.427,3377939.489,525734.654,3377617.691,526478.708,3377768.715
18:11:58.00,545.0,525653.104,3377938.747,525733.119,3377616.687,526477.599,3377767.978
18:11:59.00,546.0,525651.852,3377937.874,525731.804,3377615.397,526476.491,3377767.242
18:12:00.00,547.0,525650.600,3377937.002,525730.068,3377614.747,526475.382,3377766.505
18:12:01.00,548.0,525649.414,3377936.041,525728.490,3377613.791,526474.274,3377765.769
18:12:02.00,549.0,525648.263,3377935.041,525727.227,3377612.452,526473.165,3377765.032
18:12:03.00,550.0,525647.118,3377934.032,525726.266,3377610.869,526472.056,3377764.295
18:12:04.00,551.0,525645.952,3377933.048,525725.473,3377609.192,526470.948,3377763.559
18:12:05.00,552.0,525644.680,3377932.208,525724.621,3377607.543,526469.839,3377762.822
18:12:06.00,553.0,525643.349,3377931.468,525723.712,3377605.933,526468.731,3377762.086
18:12:07.00,554.0,525641.978,3377930.798,525722.235,3377604.818,526467.622,3377761.349
18:12:08.00,555.0,525640.628,3377930.085,525720.554,3377604.043,526466.514,3377760.613
18:12:09.00,556.0,525639.234,3377929.468,525718.939,3377603.136,526465.405,3377759.876
18:12:10.00,557.0,525637.802,3377928.947,525717.613,3377601.878,526464.297,3377759.139
18:12:11.00,558.0,525636.326,3377928.588,525716.664,3377600.294,526463.188,3377758.403
18:12:12.00,559.0,525634.814,3377928.390,525715.836,3377598.633,526462.080,3377757.666
18:12:13.00,560.0,525633.335,3377928.021,525714.985,3377596.984,526460.971,3377756.930
18:12:14.00,561.0,525631.923,3377927.447,525714.102,3377595.353,526459.863,3377756.193
18:12:15.00,562.0,525630.604,3377926.681,525713.149,3377593.761,526458.754,3377755.456
18:12:16.00,563.0,525629.317,3377925.861,525712.232,3377592.147,526457.646,3377754.720
18:12:17.00,564.0,525628.093,3377924.951,525711.380,3377590.498,526456.537,3377753.983
18:12:18.00,565.0,525626.919,3377923.978,525710.259,3377589.020,526455.429,3377753.247
18:12:19.00,566.0,525625.632,3377923.211,525708.868,3377587.803,526454.320,3377752.510
18:12:20.00,567.0,525624.191,3377922.708,525707.543,3377586.507,526453.212,3377751.773
18:12:21.00,568.0,525622.761,3377922.178,525706.260,3377585.167,526452.103,3377751.037
18:12:22.00,569.0,525621.367,3377921.556,525704.957,3377583.846,526450.995,3377750.300
18:12:23.00,570.0,525620.002,3377920.879,525703.584,3377582.600,526449.886,3377749.564
18:12:24.00,571.0,525618.712,3377920.067,525702.047,3377581.559,526448.778,3377748.827
18:12:25.00,572.0,525617.307,3377919.472,525700.454,3377580.609,526447.669,3377748.091
18:12:26.00,573.0,525616.040,3377918.632,525698.880,3377579.626,526446.561,3377747.354
18:12:27.00,574.0,525614.845,3377917.685,525697.196,3377578.863,526445.452,3377746.617
18:12:28.00,575.0,525613.683,3377916.696,525695.610,3377577.930,526444.343,3377745.881
18:12:29.00,576.0,525612.601,3377915.631,525694.050,3377576.935,526443.235,3377745.144
18:12:30.00,577.0,525611.771,3377914.350,525692.595,3377575.820,526442.126,3377744.408
18:12:31.00,578.0,525610.775,3377913.194,525691.409,3377574.399,526441.018,3377743.671
